ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-10-28T17:08:26+00:00,254,0,254,0,254,0,254,0
2020-10-28T17:08:47+00:00,6,0,254,0,254,0,254,0
2020-10-28T17:08:50+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:10:59+00:00,254,0,254,0,254,0,254,0
2020-10-28T17:11:01+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:11:30+00:00,4,0,201,0,254,0,254,0
2020-10-28T17:11:46+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:11:51+00:00,4,0,200,0,254,0,254,0
2020-10-28T17:12:07+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:12:28+00:00,254,0,254,0,254,0,254,0
2020-10-28T17:12:39+00:00,254,0,201,0,254,0,254,0
2020-10-28T17:12:55+00:00,254,0,254,0,254,0,254,0
2020-10-28T17:13:10+00:00,254,0,200,0,254,0,254,0
2020-10-28T17:13:26+00:00,254,0,254,0,254,0,254,0
2020-10-28T17:13:26+00:00,254,0,201,0,254,0,254,0
2020-10-28T17:13:42+00:00,254,0,254,0,254,0,254,0
2020-10-28T17:13:45+00:00,6,0,254,0,254,0,254,0
2020-10-28T17:13:53+00:00,6,0,200,0,254,0,254,0
2020-10-28T17:14:11+00:00,6,0,254,0,254,0,254,0
2020-10-28T17:14:18+00:00,6,0,201,0,254,0,254,0
2020-10-28T17:14:32+00:00,6,0,200,0,254,0,254,0
2020-10-28T17:14:49+00:00,6,0,254,0,254,0,254,0
2020-10-28T17:15:16+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:15:37+00:00,4,0,201,0,254,0,254,0
2020-10-28T17:15:51+00:00,6,0,201,0,254,0,254,0
2020-10-28T17:15:52+00:00,6,0,254,0,254,0,254,0
2020-10-28T17:15:56+00:00,6,0,200,0,254,0,254,0
2020-10-28T17:15:59+00:00,4,0,200,0,254,0,254,0
2020-10-28T17:16:07+00:00,64,0,254,0,254,0,254,0
2020-10-28T17:16:20+00:00,6,0,254,0,254,0,254,0
2020-10-28T17:16:27+00:00,6,0,200,0,254,0,254,0
2020-10-28T17:16:29+00:00,4,0,200,0,254,0,254,0
2020-10-28T17:16:43+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:16:57+00:00,4,0,201,0,254,0,254,0
2020-10-28T17:17:13+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:17:31+00:00,5,0,200,0,254,0,254,0
2020-10-28T17:17:55+00:00,3,0,200,0,254,0,254,0
2020-10-28T17:18:00+00:00,3,0,254,0,254,0,254,0
2020-10-28T17:18:29+00:00,64,0,254,0,254,0,254,0
2020-10-28T17:19:26+00:00,3,0,200,0,254,0,254,0
2020-10-28T17:19:42+00:00,3,0,254,0,254,0,254,0
2020-10-28T17:19:47+00:00,64,0,254,0,254,0,254,0
2020-10-28T17:20:44+00:00,6,0,254,0,254,0,254,0
2020-10-28T17:20:55+00:00,4,0,200,0,254,0,254,0
2020-10-28T17:21:11+00:00,4,0,254,0,254,0,254,0
2020-10-28T17:22:49+00:00,254,0,254,0,254,0,254,0
2020-10-28T17:27:11+00:00,64,0,254,0,254,0,254,0
2020-10-28T17:28:05+00:00,254,0,254,0,254,0,254,0
