ts,error_code,error_available,failsafe,fcw,hw_level,hw_measurement,hw_repeatable,hw_valid,hmw,ldw,ldw_left,ldw_off,ldw_right,maintenance_error,pcw,pedestrian_dz,sound_type,tamper,time_indicator,tsr_level,tsr_on,zero_speed
2020-10-29T15:32:14.282568+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:32:58.090757+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:35:28.816325+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:36:21.534317+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:36:54.001830+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:37:00.009337+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:37:09.999404+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:38:29.716891+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:39:00.226955+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:39:04.074508+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:39:16.494496+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:39:26.821859+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:39:28.981860+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:39:29.859302+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,True,0,False,day,0,True,False
2020-10-29T15:39:30.264388+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,True,0,False,day,0,True,False
2020-10-29T15:39:30.939312+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:39:43.426717+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,True,0,False,day,0,True,False
2020-10-29T15:39:47.881734+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:39:49.434222+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:39:59.761694+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:40:01.989106+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,True,0,False,day,0,True,False
2020-10-29T15:40:03.136784+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:40:04.486572+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:40:21.834111+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:40:23.791434+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:40:32.094195+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:40:32.296694+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,True,0,False,day,0,True,False
2020-10-29T15:40:35.334006+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:40:43.366380+00:00,0,False,True,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:40:46.336424+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:41:02.198753+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:41:05.708757+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:41:17.858751+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:41:30.143905+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:41:37.028629+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,True,0,False,day,0,True,False
2020-10-29T15:41:41.281163+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:47:21.210381+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:47:30.052854+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,True
2020-10-29T15:47:32.685440+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
2020-10-29T15:47:43.890374+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,1,True,False
2020-10-29T15:47:45.847822+00:00,0,False,False,False,0,0.0,False,False,False,False,False,True,False,False,False,False,0,False,day,0,True,False
