ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-11-03T16:22:17+00:00,11,0,7,6,254,0,254,0
2020-11-03T16:22:33+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:22:39+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:22:44+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:25:28+00:00,11,0,200,0,254,0,254,0
2020-11-03T16:25:44+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:25:56+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:26:00+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:26:45+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:26:49+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:29:24+00:00,32,0,254,0,254,0,254,0
2020-11-03T16:30:23+00:00,254,0,254,0,254,0,254,0
2020-11-03T16:32:04+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:32:37+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:32:40+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:36:03+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:36:07+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:36:18+00:00,11,0,9,6,254,0,254,0
2020-11-03T16:36:34+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:37:10+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:37:16+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:38:26+00:00,11,0,7,6,254,0,254,0
2020-11-03T16:38:42+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:44:40+00:00,11,0,7,6,254,0,254,0
2020-11-03T16:44:50+00:00,11,0,200,0,7,6,254,0
2020-11-03T16:44:56+00:00,11,0,200,0,254,0,254,0
2020-11-03T16:45:06+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:45:26+00:00,254,0,254,0,254,0,254,0
2020-11-03T16:53:44+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:53:55+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:54:06+00:00,11,0,7,6,254,0,254,0
2020-11-03T16:54:12+00:00,11,0,7,6,200,6,254,0
2020-11-03T16:54:22+00:00,11,0,200,6,254,0,254,0
2020-11-03T16:54:28+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:54:35+00:00,11,0,254,0,254,0,254,0
2020-11-03T16:58:23+00:00,11,0,7,6,254,0,254,0
2020-11-03T16:58:25+00:00,254,0,7,6,254,0,254,0
2020-11-03T16:58:27+00:00,254,0,254,0,254,0,254,0
2020-11-03T16:58:32+00:00,254,0,5,6,254,0,254,0
2020-11-03T16:58:32+00:00,254,0,200,0,5,6,254,0
2020-11-03T16:58:36+00:00,254,0,200,0,254,0,254,0
2020-11-03T16:58:36+00:00,254,0,254,0,254,0,254,0
2020-11-03T16:58:50+00:00,3,0,254,0,254,0,254,0
2020-11-03T16:59:43+00:00,64,0,254,0,254,0,254,0
2020-11-03T16:59:48+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:00:15+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:00:19+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:01:42+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:01:49+00:00,5,0,7,6,254,0,254,0
2020-11-03T17:01:55+00:00,3,0,7,6,254,0,254,0
2020-11-03T17:01:58+00:00,3,0,254,0,254,0,254,0
2020-11-03T17:02:27+00:00,172,0,254,0,254,0,254,0
2020-11-03T17:02:39+00:00,254,0,254,0,254,0,254,0
2020-11-03T17:07:42+00:00,4,0,254,0,254,0,254,0
2020-11-03T17:09:07+00:00,254,0,254,0,254,0,254,0
2020-11-03T17:09:13+00:00,171,0,254,0,254,0,254,0
2020-11-03T17:09:28+00:00,3,0,254,0,254,0,254,0
2020-11-03T17:09:32+00:00,171,0,254,0,254,0,254,0
2020-11-03T17:09:46+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:09:54+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:11:38+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:11:41+00:00,11,0,5,6,254,0,254,0
2020-11-03T17:11:50+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:11:53+00:00,64,0,7,6,254,0,254,0
2020-11-03T17:12:00+00:00,64,0,200,0,5,6,254,0
2020-11-03T17:12:16+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:12:21+00:00,3,0,254,0,254,0,254,0
2020-11-03T17:13:30+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:13:33+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:20:04+00:00,254,0,254,0,254,0,254,0
2020-11-03T17:23:14+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:23:17+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:26:36+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:26:52+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:26:58+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:27:01+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:30:00+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:30:16+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:33:03+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:33:19+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:33:26+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:33:29+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:33:54+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:34:10+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:39:49+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:40:05+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:44:48+00:00,11,0,7,6,254,0,254,0
2020-11-03T17:45:04+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:53:48+00:00,171,0,254,0,254,0,254,0
2020-11-03T17:54:03+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:55:47+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:55:51+00:00,11,0,254,0,254,0,254,0
2020-11-03T17:58:11+00:00,64,0,254,0,254,0,254,0
2020-11-03T17:58:14+00:00,11,0,254,0,254,0,254,0
2020-11-03T18:04:45+00:00,254,0,254,0,254,0,254,0
2020-11-03T18:05:23+00:00,11,0,254,0,254,0,254,0
2020-11-03T18:09:16+00:00,9,0,254,0,254,0,254,0
2020-11-03T18:09:19+00:00,7,0,254,0,254,0,254,0
2020-11-03T18:09:28+00:00,5,0,254,0,254,0,254,0
2020-11-03T18:09:31+00:00,3,0,254,0,254,0,254,0
2020-11-03T18:09:44+00:00,172,0,254,0,254,0,254,0
2020-11-03T18:10:07+00:00,5,0,254,0,254,0,254,0
2020-11-03T18:10:27+00:00,254,0,254,0,254,0,254,0
2020-11-03T18:10:48+00:00,4,0,254,0,254,0,254,0
2020-11-03T18:11:48+00:00,254,0,254,0,254,0,254,0
2020-11-03T18:14:24+00:00,5,0,254,0,254,0,254,0
2020-11-03T18:14:52+00:00,4,0,254,0,254,0,254,0
2020-11-03T18:15:27+00:00,254,0,254,0,254,0,254,0
2020-11-03T18:15:53+00:00,3,0,254,0,254,0,254,0
2020-11-03T18:17:59+00:00,1,0,254,0,254,0,254,0
2020-11-03T18:22:11+00:00,254,0,254,0,254,0,254,0
