ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-10-27T19:49:08+00:00,11,0,254,0,254,0,254,0
2020-10-27T19:49:18+00:00,64,0,254,0,254,0,254,0
2020-10-27T19:49:39+00:00,11,0,254,0,254,0,254,0
2020-10-27T19:50:53+00:00,11,0,5,6,254,0,254,0
2020-10-27T19:51:09+00:00,11,0,254,0,254,0,254,0
2020-10-27T19:53:36+00:00,5,0,254,0,254,0,254,0
2020-10-27T19:55:54+00:00,4,0,254,0,254,0,254,0
2020-10-27T19:56:21+00:00,64,0,254,0,254,0,254,0
2020-10-27T19:58:05+00:00,7,0,254,0,254,0,254,0
2020-10-27T19:58:14+00:00,5,0,254,0,254,0,254,0
2020-10-27T20:00:20+00:00,0,0,254,0,254,0,254,0
2020-10-27T20:01:26+00:00,254,0,254,0,254,0,254,0
2020-10-27T20:01:39+00:00,1,0,254,0,254,0,254,0
