ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-11-03T09:51:23+00:00,64,0,254,0,254,0,254,0
2020-11-03T09:51:27+00:00,11,0,254,0,254,0,254,0
2020-11-03T09:54:41+00:00,11,0,7,6,254,0,254,0
2020-11-03T09:54:57+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:01:41+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:04:27+00:00,254,0,7,6,254,0,254,0
2020-11-03T10:04:37+00:00,254,0,200,0,5,6,254,0
2020-11-03T10:04:50+00:00,3,0,200,0,5,6,254,0
2020-11-03T10:04:53+00:00,3,0,254,0,254,0,254,0
2020-11-03T10:06:24+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:06:29+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:07:00+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:07:05+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:08:39+00:00,11,0,7,6,254,0,254,0
2020-11-03T10:08:48+00:00,5,0,7,6,254,0,254,0
2020-11-03T10:08:54+00:00,3,0,7,6,254,0,254,0
2020-11-03T10:08:55+00:00,3,0,254,0,254,0,254,0
2020-11-03T10:09:28+00:00,172,0,254,0,254,0,254,0
2020-11-03T10:09:39+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:18:32+00:00,171,0,254,0,254,0,254,0
2020-11-03T10:18:46+00:00,171,0,200,6,254,0,254,0
2020-11-03T10:18:49+00:00,171,0,5,6,200,6,254,0
2020-11-03T10:19:01+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:19:07+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:20:53+00:00,11,0,7,6,254,0,254,0
2020-11-03T10:20:55+00:00,11,0,5,6,254,0,254,0
2020-11-03T10:21:04+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:21:08+00:00,254,0,7,6,254,0,254,0
2020-11-03T10:21:16+00:00,254,0,200,0,5,6,254,0
2020-11-03T10:21:31+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:22:00+00:00,3,0,254,0,254,0,254,0
2020-11-03T10:23:15+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:23:17+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:27:21+00:00,11,0,7,6,254,0,254,0
2020-11-03T10:27:37+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:27:44+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:27:47+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:28:03+00:00,11,0,7,6,254,0,254,0
2020-11-03T10:28:19+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:28:27+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:28:33+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:35:04+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:36:33+00:00,254,0,7,6,254,0,254,0
2020-11-03T10:36:49+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:36:59+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:40:19+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:42:49+00:00,254,0,7,6,254,0,254,0
2020-11-03T10:43:05+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:43:16+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:43:20+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:45:54+00:00,11,0,200,0,254,0,254,0
2020-11-03T10:46:10+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:46:10+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:46:13+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:49:32+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:49:35+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:49:52+00:00,11,0,200,0,254,0,254,0
2020-11-03T10:50:08+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:52:30+00:00,11,0,7,6,254,0,254,0
2020-11-03T10:52:37+00:00,11,0,5,6,254,0,254,0
2020-11-03T10:52:37+00:00,11,0,200,0,5,6,254,0
2020-11-03T10:52:50+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:52:53+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:55:03+00:00,11,0,7,6,254,0,254,0
2020-11-03T10:55:19+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:55:22+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:55:26+00:00,11,0,254,0,254,0,254,0
2020-11-03T10:55:40+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:56:02+00:00,254,0,7,6,254,0,254,0
2020-11-03T10:56:06+00:00,254,0,200,0,7,6,254,0
2020-11-03T10:56:08+00:00,172,0,200,0,7,6,254,0
2020-11-03T10:56:10+00:00,172,0,200,0,5,6,254,0
2020-11-03T10:56:13+00:00,3,0,200,0,5,6,254,0
2020-11-03T10:56:22+00:00,3,0,5,6,254,0,254,0
2020-11-03T10:56:26+00:00,3,0,254,0,254,0,254,0
2020-11-03T10:56:28+00:00,254,0,254,0,254,0,254,0
2020-11-03T10:57:16+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:58:05+00:00,64,0,200,0,254,0,254,0
2020-11-03T10:58:20+00:00,64,0,254,0,254,0,254,0
2020-11-03T10:59:38+00:00,64,0,200,0,254,0,254,0
2020-11-03T10:59:54+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:01:03+00:00,64,0,200,0,254,0,254,0
2020-11-03T11:01:19+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:01:45+00:00,7,0,254,0,254,0,254,0
2020-11-03T11:01:56+00:00,7,0,200,0,254,0,254,0
2020-11-03T11:02:01+00:00,254,0,200,0,254,0,254,0
2020-11-03T11:02:12+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:03:12+00:00,4,0,254,0,254,0,254,0
2020-11-03T11:05:01+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:12:36+00:00,4,0,254,0,254,0,254,0
2020-11-03T11:12:59+00:00,6,0,254,0,254,0,254,0
2020-11-03T11:13:15+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:13:39+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:13:43+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:14:16+00:00,9,0,254,0,254,0,254,0
2020-11-03T11:14:28+00:00,7,0,254,0,254,0,254,0
2020-11-03T11:14:50+00:00,5,0,254,0,254,0,254,0
2020-11-03T11:15:42+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:15:47+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:16:21+00:00,11,0,200,0,254,0,254,0
2020-11-03T11:16:37+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:16:46+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:16:49+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:18:59+00:00,11,0,7,6,254,0,254,0
2020-11-03T11:19:15+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:19:16+00:00,11,0,5,6,254,0,254,0
2020-11-03T11:19:32+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:20:15+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:20:18+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:20:54+00:00,11,0,7,6,254,0,254,0
2020-11-03T11:20:56+00:00,254,0,7,6,254,0,254,0
2020-11-03T11:20:59+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:20:59+00:00,254,0,5,6,254,0,254,0
2020-11-03T11:21:05+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:21:10+00:00,5,0,254,0,254,0,254,0
2020-11-03T11:21:15+00:00,3,0,254,0,254,0,254,0
2020-11-03T11:22:01+00:00,3,0,200,0,254,0,254,0
2020-11-03T11:22:17+00:00,3,0,254,0,254,0,254,0
2020-11-03T11:22:47+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:22:56+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:26:40+00:00,11,0,7,6,254,0,254,0
2020-11-03T11:26:56+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:26:58+00:00,171,0,254,0,254,0,254,0
2020-11-03T11:27:00+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:27:03+00:00,64,0,11,20,254,0,254,0
2020-11-03T11:27:19+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:28:34+00:00,64,0,200,0,254,0,254,0
2020-11-03T11:28:50+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:32:17+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:35:45+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:38:34+00:00,64,0,200,0,254,0,254,0
2020-11-03T11:38:50+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:39:05+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:39:08+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:44:30+00:00,32,0,254,0,254,0,254,0
2020-11-03T11:44:34+00:00,5,0,254,0,254,0,254,0
2020-11-03T11:44:39+00:00,7,0,254,0,254,0,254,0
2020-11-03T11:44:45+00:00,5,0,254,0,254,0,254,0
2020-11-03T11:45:27+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:45:39+00:00,34,0,254,0,254,0,254,0
2020-11-03T11:47:09+00:00,32,0,254,0,254,0,254,0
2020-11-03T11:47:28+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:47:37+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:47:40+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:49:41+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:49:43+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:50:02+00:00,11,0,9,6,254,0,254,0
2020-11-03T11:50:18+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:50:22+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:50:48+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:51:37+00:00,64,0,254,0,254,0,254,0
2020-11-03T11:51:46+00:00,11,0,254,0,254,0,254,0
2020-11-03T11:53:05+00:00,9,0,254,0,254,0,254,0
2020-11-03T11:53:30+00:00,8,0,254,0,254,0,254,0
2020-11-03T11:54:07+00:00,7,0,254,0,254,0,254,0
2020-11-03T11:54:51+00:00,171,0,254,0,254,0,254,0
2020-11-03T11:54:57+00:00,7,0,254,0,254,0,254,0
2020-11-03T11:54:59+00:00,7,0,6,6,254,0,254,0
2020-11-03T11:55:09+00:00,254,0,254,0,254,0,254,0
2020-11-03T11:55:16+00:00,7,0,254,0,254,0,254,0
2020-11-03T11:55:18+00:00,7,0,6,6,254,0,254,0
2020-11-03T11:55:22+00:00,7,0,200,0,4,6,254,0
2020-11-03T11:55:24+00:00,172,0,200,0,4,6,254,0
2020-11-03T11:55:38+00:00,172,0,254,0,254,0,254,0
2020-11-03T11:56:06+00:00,254,0,254,0,254,0,254,0
2020-11-03T12:13:24+00:00,4,0,254,0,254,0,254,0
2020-11-03T12:13:44+00:00,254,0,254,0,254,0,254,0
2020-11-03T12:13:49+00:00,2,0,254,0,254,0,254,0
