ts,ts_fix,lat,lon,alt,hdg,spd
2020-10-29T15:11:33.778228+00:00,2020-10-29T15:11:33.000000Z,38.7729,-9.14487,107.099,160.774,7.9452
2020-10-29T15:11:34.778812+00:00,2020-10-29T15:11:34.000000Z,38.7729,-9.14485,107.162,173.062,0.0
2020-10-29T15:11:35.779439+00:00,2020-10-29T15:11:35.000000Z,38.7729,-9.14486,107.905,204.986,0.0
2020-10-29T15:11:36.780503+00:00,2020-10-29T15:11:36.000000Z,38.7729,-9.14487,108.298,215.873,0.0
2020-10-29T15:11:37.780643+00:00,2020-10-29T15:11:37.000000Z,38.7728,-9.14488,110.411,207.69,9.7524
2020-10-29T15:11:38.780762+00:00,2020-10-29T15:11:38.000000Z,38.7728,-9.1449,111.845,210.004,11.8152
2020-10-29T15:11:39.781066+00:00,2020-10-29T15:11:39.000000Z,38.7728,-9.14491,112.572,202.332,13.3056
2020-10-29T15:11:40.781471+00:00,2020-10-29T15:11:40.000000Z,38.7727,-9.14491,113.864,220.088,10.1088
2020-10-29T15:11:41.782535+00:00,2020-10-29T15:11:41.000000Z,38.7728,-9.14493,114.794,272.194,10.6452
2020-10-29T15:11:42.783377+00:00,2020-10-29T15:11:42.000000Z,38.7727,-9.14494,116.199,259.265,0.0
2020-10-29T15:11:43.783405+00:00,2020-10-29T15:11:43.000000Z,38.7727,-9.14497,118.127,218.531,12.672
2020-10-29T15:11:44.784588+00:00,2020-10-29T15:11:44.000000Z,38.7726,-9.145,121.045,215.671,18.7452
2020-10-29T15:11:45.784760+00:00,2020-10-29T15:11:45.000000Z,38.7726,-9.14504,123.065,233.149,20.7252
2020-10-29T15:11:46.785782+00:00,2020-10-29T15:11:46.000000Z,38.7726,-9.14507,122.136,224.924,20.2464
2020-10-29T15:11:47.786796+00:00,2020-10-29T15:11:47.000000Z,38.7726,-9.1451,121.191,225.967,19.3752
2020-10-29T15:11:48.787128+00:00,2020-10-29T15:11:48.000000Z,38.7725,-9.14514,121.04,228.538,19.7676
2020-10-29T15:11:49.788004+00:00,2020-10-29T15:11:49.000000Z,38.7725,-9.14518,120.451,224.536,21.4776
2020-10-29T15:11:50.788259+00:00,2020-10-29T15:11:50.000000Z,38.7724,-9.14522,120.831,219.275,25.4376
2020-10-29T15:11:51.789638+00:00,2020-10-29T15:11:51.000000Z,38.7724,-9.14526,121.34,217.257,24.3216
2020-10-29T15:11:52.789497+00:00,2020-10-29T15:11:52.000000Z,38.7724,-9.1453,120.395,228.584,20.7576
2020-10-29T15:11:53.790903+00:00,2020-10-29T15:11:53.000000Z,38.7723,-9.14533,120.491,221.862,18.8316
2020-10-29T15:11:54.790924+00:00,2020-10-29T15:11:54.000000Z,38.7723,-9.14537,120.594,219.488,23.1516
2020-10-29T15:11:55.792104+00:00,2020-10-29T15:11:55.000000Z,38.7723,-9.14537,0.0,223.31,14.3424
2020-10-29T15:11:56.793246+00:00,2020-10-29T15:11:56.000000Z,38.7723,-9.14539,0.0,223.139,12.9204
2020-10-29T15:11:57.794368+00:00,2020-10-29T15:11:57.000000Z,38.7722,-9.14541,112.808,203.538,34.6068
2020-10-29T15:11:58.795267+00:00,2020-10-29T15:11:58.000000Z,38.7721,-9.14544,116.206,200.653,30.5892
2020-10-29T15:11:59.796246+00:00,2020-10-29T15:11:59.000000Z,38.7721,-9.14546,116.684,202.773,23.922
2020-10-29T15:12:00.797486+00:00,2020-10-29T15:12:00.000000Z,38.7721,-9.14546,117.725,194.444,21.8088
2020-10-29T15:12:01.798713+00:00,2020-10-29T15:12:01.000000Z,38.772,-9.14547,117.998,194.596,16.1856
2020-10-29T15:12:02.799454+00:00,2020-10-29T15:12:02.000000Z,38.7719,-9.14549,119.319,198.812,21.528
2020-10-29T15:12:03.799416+00:00,2020-10-29T15:12:03.000000Z,38.7719,-9.14549,120.015,188.505,25.9128
2020-10-29T15:12:04.799682+00:00,2020-10-29T15:12:04.000000Z,38.7718,-9.14548,119.872,179.955,25.0416
2020-10-29T15:12:05.800332+00:00,2020-10-29T15:12:05.000000Z,38.7717,-9.14547,119.56,181.323,24.3216
2020-10-29T15:12:06.800910+00:00,2020-10-29T15:12:06.000000Z,38.7717,-9.14548,120.244,189.393,26.9172
2020-10-29T15:12:07.801619+00:00,2020-10-29T15:12:07.000000Z,38.7716,-9.1455,119.566,201.836,30.8376
2020-10-29T15:12:08.802309+00:00,2020-10-29T15:12:08.000000Z,38.7716,-9.14554,120.636,212.653,25.0128
2020-10-29T15:12:09.802746+00:00,2020-10-29T15:12:09.000000Z,38.7715,-9.14556,119.908,213.737,20.5524
2020-10-29T15:12:10.803862+00:00,2020-10-29T15:12:10.000000Z,38.7715,-9.14559,120.53,211.821,16.866
2020-10-29T15:12:11.804662+00:00,2020-10-29T15:12:11.000000Z,38.7715,-9.14561,121.332,207.962,14.616
2020-10-29T15:12:12.805360+00:00,2020-10-29T15:12:12.000000Z,38.7715,-9.14562,121.369,209.499,9.1872
2020-10-29T15:12:13.806375+00:00,2020-10-29T15:12:13.000000Z,38.7715,-9.14563,121.057,246.76,6.228
2020-10-29T15:12:14.806825+00:00,2020-10-29T15:12:14.000000Z,38.7714,-9.14563,120.536,229.695,0.0
2020-10-29T15:12:15.807739+00:00,2020-10-29T15:12:15.000000Z,38.7714,-9.14564,120.233,221.499,8.7696
2020-10-29T15:12:16.808880+00:00,2020-10-29T15:12:16.000000Z,38.7714,-9.14565,120.424,212.634,13.6332
2020-10-29T15:12:17.809961+00:00,2020-10-29T15:12:17.000000Z,38.7713,-9.14569,122.053,216.355,21.3336
2020-10-29T15:12:18.810531+00:00,2020-10-29T15:12:18.000000Z,38.7713,-9.14573,123.131,218.558,24.984
2020-10-29T15:12:19.810903+00:00,2020-10-29T15:12:19.000000Z,38.7712,-9.14578,121.868,219.429,26.3052
2020-10-29T15:12:20.811408+00:00,2020-10-29T15:12:20.000000Z,38.7712,-9.14582,122.304,214.412,28.3788
2020-10-29T15:12:21.812582+00:00,2020-10-29T15:12:21.000000Z,38.7711,-9.14587,124.21,208.563,27.3132
2020-10-29T15:12:22.813144+00:00,2020-10-29T15:12:22.000000Z,38.7711,-9.14591,123.839,215.905,29.0664
2020-10-29T15:12:23.813377+00:00,2020-10-29T15:12:23.000000Z,38.771,-9.14595,122.412,215.789,29.4012
2020-10-29T15:12:24.813911+00:00,2020-10-29T15:12:24.000000Z,38.771,-9.146,121.876,226.686,26.064
2020-10-29T15:12:25.815218+00:00,2020-10-29T15:12:25.000000Z,38.7709,-9.14605,121.774,209.661,34.164
2020-10-29T15:12:26.815404+00:00,2020-10-29T15:12:26.000000Z,38.7708,-9.1461,122.697,203.336,41.3316
2020-10-29T15:12:27.816153+00:00,2020-10-29T15:12:27.000000Z,38.7707,-9.14615,122.555,208.382,35.2224
2020-10-29T15:12:28.816576+00:00,2020-10-29T15:12:28.000000Z,38.7706,-9.14618,122.033,197.186,40.8708
2020-10-29T15:12:29.816790+00:00,2020-10-29T15:12:29.000000Z,38.7705,-9.14621,121.876,194.609,43.578
2020-10-29T15:12:30.817827+00:00,2020-10-29T15:12:30.000000Z,38.7704,-9.14624,122.373,194.068,40.7304
2020-10-29T15:12:31.818554+00:00,2020-10-29T15:12:31.000000Z,38.7703,-9.14627,123.211,194.005,36.6588
2020-10-29T15:12:32.818549+00:00,2020-10-29T15:12:32.000000Z,38.7702,-9.14629,123.785,192.607,37.2168
2020-10-29T15:12:33.818991+00:00,2020-10-29T15:12:33.000000Z,38.7701,-9.14632,124.477,193.899,34.542
2020-10-29T15:12:34.819828+00:00,2020-10-29T15:12:34.000000Z,38.77,-9.14635,125.647,203.552,30.6324
2020-10-29T15:12:35.820407+00:00,2020-10-29T15:12:35.000000Z,38.77,-9.14639,126.533,212.885,28.458
2020-10-29T15:12:36.820920+00:00,2020-10-29T15:12:36.000000Z,38.7699,-9.14646,128.271,223.461,32.1372
2020-10-29T15:12:37.821408+00:00,2020-10-29T15:12:37.000000Z,38.7698,-9.14654,129.599,229.574,37.2996
2020-10-29T15:12:38.822132+00:00,2020-10-29T15:12:38.000000Z,38.7698,-9.14661,129.852,244.033,32.886
2020-10-29T15:12:39.823018+00:00,2020-10-29T15:12:39.000000Z,38.7698,-9.14667,126.399,258.125,27.6696
2020-10-29T15:12:40.823229+00:00,2020-10-29T15:12:40.000000Z,38.7699,-9.14672,125.682,273.009,22.7592
2020-10-29T15:12:41.824316+00:00,2020-10-29T15:12:41.000000Z,38.77,-9.14672,122.881,324.88,21.2148
2020-10-29T15:12:42.825152+00:00,2020-10-29T15:12:42.000000Z,38.7701,-9.14671,123.349,352.959,22.6116
2020-10-29T15:12:43.825977+00:00,2020-10-29T15:12:43.000000Z,38.7701,-9.14671,123.89,3.2411,27.054
2020-10-29T15:12:44.827091+00:00,2020-10-29T15:12:44.000000Z,38.7702,-9.1467,124.873,3.6603,27.7848
2020-10-29T15:12:45.827735+00:00,2020-10-29T15:12:45.000000Z,38.7703,-9.1467,125.926,0.6974,30.7692
2020-10-29T15:12:46.828748+00:00,2020-10-29T15:12:46.000000Z,38.7703,-9.14669,126.876,2.3368,29.8476
2020-10-29T15:12:47.829233+00:00,2020-10-29T15:12:47.000000Z,38.7704,-9.14668,128.041,4.1242,34.7364
2020-10-29T15:12:48.829740+00:00,2020-10-29T15:12:48.000000Z,38.7705,-9.14668,129.635,5.4231,36.7596
2020-10-29T15:12:49.830571+00:00,2020-10-29T15:12:49.000000Z,38.7706,-9.14667,131.693,5.7881,38.6712
2020-10-29T15:12:50.830638+00:00,2020-10-29T15:12:50.000000Z,38.7707,-9.14666,133.305,3.9521,39.5532
2020-10-29T15:12:51.831386+00:00,2020-10-29T15:12:51.000000Z,38.7708,-9.14666,135.323,1.8356,40.6944
2020-10-29T15:12:52.832527+00:00,2020-10-29T15:12:52.000000Z,38.7709,-9.14665,136.637,4.3617,42.3468
2020-10-29T15:12:53.832743+00:00,2020-10-29T15:12:53.000000Z,38.771,-9.14663,138.134,8.2025,45.7524
2020-10-29T15:12:54.832972+00:00,2020-10-29T15:12:54.000000Z,38.7711,-9.1466,139.073,7.473,49.5684
2020-10-29T15:12:55.834085+00:00,2020-10-29T15:12:55.000000Z,38.7712,-9.14657,139.937,8.2242,52.254
2020-10-29T15:12:56.834797+00:00,2020-10-29T15:12:56.000000Z,38.7714,-9.14653,141.202,10.813,56.34
2020-10-29T15:12:57.835432+00:00,2020-10-29T15:12:57.000000Z,38.7715,-9.14649,140.177,12.5833,57.5316
2020-10-29T15:12:58.836399+00:00,2020-10-29T15:12:58.000000Z,38.7717,-9.14643,141.528,15.8323,57.978
2020-10-29T15:12:59.836050+00:00,2020-10-29T15:12:59.000000Z,38.7718,-9.14638,142.006,17.3623,57.42
2020-10-29T15:13:00.836932+00:00,2020-10-29T15:13:00.000000Z,38.7719,-9.14631,143.713,23.4291,62.0712
2020-10-29T15:13:01.837725+00:00,2020-10-29T15:13:01.000000Z,38.7721,-9.14621,146.831,28.9139,66.0636
2020-10-29T15:13:02.838553+00:00,2020-10-29T15:13:02.000000Z,38.7722,-9.14613,147.841,25.9749,63.6804
2020-10-29T15:13:03.838863+00:00,2020-10-29T15:13:03.000000Z,38.7724,-9.14603,145.605,26.14,67.6404
2020-10-29T15:13:04.839345+00:00,2020-10-29T15:13:04.000000Z,38.7726,-9.14592,0.0,23.5177,73.2528
2020-10-29T15:13:05.840168+00:00,2020-10-29T15:13:05.000000Z,38.7728,-9.14581,0.0,23.8314,79.074
2020-10-29T15:13:06.840760+00:00,2020-10-29T15:13:06.000000Z,38.773,-9.1457,0.0,24.365,83.1528
2020-10-29T15:13:07.841629+00:00,2020-10-29T15:13:07.000000Z,38.7732,-9.14559,0.0,22.8742,82.4436
2020-10-29T15:13:08.842301+00:00,2020-10-29T15:13:08.000000Z,38.7733,-9.14545,127.782,30.3717,68.4648
2020-10-29T15:13:09.843671+00:00,2020-10-29T15:13:09.000000Z,38.7734,-9.1453,128.598,32.7731,70.6716
2020-10-29T15:13:10.843315+00:00,2020-10-29T15:13:10.000000Z,38.7735,-9.14518,127.101,33.3904,71.7588
2020-10-29T15:13:11.844232+00:00,2020-10-29T15:13:11.000000Z,38.7737,-9.14505,126.125,34.0222,73.9764
2020-10-29T15:13:12.845304+00:00,2020-10-29T15:13:12.000000Z,38.7738,-9.1449,130.489,37.5439,77.8104
2020-10-29T15:13:13.845682+00:00,2020-10-29T15:13:13.000000Z,38.774,-9.14476,129.8,36.4184,75.6972
2020-10-29T15:13:14.845868+00:00,2020-10-29T15:13:14.000000Z,38.7742,-9.14461,127.3,36.146,79.6932
2020-10-29T15:13:15.846758+00:00,2020-10-29T15:13:15.000000Z,38.7743,-9.14448,127.585,34.1642,77.1876
2020-10-29T15:13:16.846924+00:00,2020-10-29T15:13:16.000000Z,38.7745,-9.14436,129.845,32.7069,75.7764
2020-10-29T15:13:17.847179+00:00,2020-10-29T15:13:17.000000Z,38.7746,-9.14422,131.196,35.5841,78.8868
2020-10-29T15:13:18.847727+00:00,2020-10-29T15:13:18.000000Z,38.7748,-9.14407,129.438,35.1255,79.8732
2020-10-29T15:13:19.848516+00:00,2020-10-29T15:13:19.000000Z,38.775,-9.14393,128.907,34.495,80.7192
2020-10-29T15:13:20.849241+00:00,2020-10-29T15:13:20.000000Z,38.7751,-9.1438,131.067,34.3936,79.164
2020-10-29T15:13:21.849406+00:00,2020-10-29T15:13:21.000000Z,38.7753,-9.14366,133.642,34.482,80.7984
2020-10-29T15:13:22.850384+00:00,2020-10-29T15:13:22.000000Z,38.7755,-9.14351,0.0,34.4819,82.2888
2020-10-29T15:13:23.851472+00:00,2020-10-29T15:13:23.000000Z,38.7756,-9.14336,0.0,34.166,83.7576
2020-10-29T15:13:24.851338+00:00,2020-10-29T15:13:24.000000Z,38.7758,-9.1432,0.0,35.8228,86.8716
2020-10-29T15:13:25.852310+00:00,2020-10-29T15:13:25.000000Z,38.776,-9.14303,0.0,36.0453,88.4772
2020-10-29T15:13:26.852927+00:00,2020-10-29T15:13:26.000000Z,38.7762,-9.14287,0.0,35.5817,91.1052
2020-10-29T15:13:27.853010+00:00,2020-10-29T15:13:27.000000Z,38.7764,-9.14276,127.213,33.702,76.7448
2020-10-29T15:13:28.854008+00:00,2020-10-29T15:13:28.000000Z,38.7765,-9.14262,131.178,33.8712,79.4232
2020-10-29T15:13:29.855032+00:00,2020-10-29T15:13:29.000000Z,38.7767,-9.14248,134.396,37.1695,76.3452
2020-10-29T15:13:30.855637+00:00,2020-10-29T15:13:30.000000Z,38.7768,-9.14234,137.784,38.5172,70.5996
2020-10-29T15:13:31.856376+00:00,2020-10-29T15:13:31.000000Z,38.777,-9.14219,140.937,36.9725,79.488
2020-10-29T15:13:32.857458+00:00,2020-10-29T15:13:32.000000Z,38.7773,-9.142,131.386,34.9251,84.4056
2020-10-29T15:13:33.857628+00:00,2020-10-29T15:13:33.000000Z,38.7775,-9.14183,124.489,34.3729,85.7016
2020-10-29T15:13:34.857638+00:00,2020-10-29T15:13:34.000000Z,38.7777,-9.14167,122.619,32.1305,90.1728
2020-10-29T15:13:35.858405+00:00,2020-10-29T15:13:35.000000Z,38.7779,-9.1415,122.754,34.1824,91.242
2020-10-29T15:13:36.860105+00:00,2020-10-29T15:13:36.000000Z,38.7781,-9.14135,122.596,33.4931,87.4476
2020-10-29T15:13:37.859856+00:00,2020-10-29T15:13:37.000000Z,38.7782,-9.14119,123.266,34.4675,88.3224
2020-10-29T15:13:38.860055+00:00,2020-10-29T15:13:38.000000Z,38.7784,-9.14103,121.711,33.6423,88.4376
2020-10-29T15:13:39.861062+00:00,2020-10-29T15:13:39.000000Z,38.7786,-9.14087,122.066,35.0872,89.5176
2020-10-29T15:13:40.861653+00:00,2020-10-29T15:13:40.000000Z,38.7788,-9.1407,121.581,34.8035,90.036
2020-10-29T15:13:41.862465+00:00,2020-10-29T15:13:41.000000Z,38.779,-9.14054,121.108,33.88,89.7192
2020-10-29T15:13:42.862286+00:00,2020-10-29T15:13:42.000000Z,38.7792,-9.14039,121.167,33.5603,90.0648
2020-10-29T15:13:43.863422+00:00,2020-10-29T15:13:43.000000Z,38.7794,-9.14023,120.424,33.0768,90.72
2020-10-29T15:13:44.864092+00:00,2020-10-29T15:13:44.000000Z,38.7795,-9.14007,119.814,33.1522,91.1376
2020-10-29T15:13:45.865266+00:00,2020-10-29T15:13:45.000000Z,38.7797,-9.13992,117.772,33.0694,90.2448
2020-10-29T15:13:46.865515+00:00,2020-10-29T15:13:46.000000Z,38.7799,-9.13977,117.345,31.215,91.5084
2020-10-29T15:13:47.865892+00:00,2020-10-29T15:13:47.000000Z,38.7801,-9.13963,116.253,29.5654,92.3652
2020-10-29T15:13:48.866056+00:00,2020-10-29T15:13:48.000000Z,38.7803,-9.1395,115.725,28.7755,92.43
2020-10-29T15:13:49.867215+00:00,2020-10-29T15:13:49.000000Z,38.7805,-9.13936,115.709,26.8306,93.4956
2020-10-29T15:13:50.867285+00:00,2020-10-29T15:13:50.000000Z,38.7808,-9.13924,115.282,25.5409,93.6288
2020-10-29T15:13:51.867922+00:00,2020-10-29T15:13:51.000000Z,38.781,-9.13912,114.665,24.5784,92.6856
2020-10-29T15:13:52.868288+00:00,2020-10-29T15:13:52.000000Z,38.7812,-9.139,114.776,23.878,94.302
2020-10-29T15:13:53.869502+00:00,2020-10-29T15:13:53.000000Z,38.7814,-9.13889,114.901,21.2642,93.9888
2020-10-29T15:13:54.870494+00:00,2020-10-29T15:13:54.000000Z,38.7816,-9.13879,114.895,19.9686,93.1932
2020-10-29T15:13:55.871671+00:00,2020-10-29T15:13:55.000000Z,38.7818,-9.13869,115.088,17.7975,93.8196
2020-10-29T15:13:56.871898+00:00,2020-10-29T15:13:56.000000Z,38.7821,-9.13861,115.788,16.3167,93.5388
2020-10-29T15:13:57.872257+00:00,2020-10-29T15:13:57.000000Z,38.7823,-9.13854,116.439,14.6616,92.952
2020-10-29T15:13:58.872184+00:00,2020-10-29T15:13:58.000000Z,38.7825,-9.13847,116.777,12.1009,92.5596
