ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-10-27T16:54:22+00:00,4,0,254,0,254,0,254,0
2020-10-27T16:55:11+00:00,4,0,201,0,254,0,254,0
2020-10-27T16:55:27+00:00,4,0,254,0,254,0,254,0
2020-10-27T16:55:30+00:00,4,0,200,0,254,0,254,0
2020-10-27T16:55:46+00:00,4,0,254,0,254,0,254,0
2020-10-27T16:56:14+00:00,254,0,254,0,254,0,254,0
2020-10-27T16:56:15+00:00,254,0,201,0,254,0,254,0
2020-10-27T16:56:31+00:00,254,0,254,0,254,0,254,0
2020-10-27T16:56:52+00:00,254,0,200,0,254,0,254,0
2020-10-27T16:57:07+00:00,4,0,200,0,254,0,254,0
2020-10-27T16:57:08+00:00,4,0,254,0,254,0,254,0
2020-10-27T16:57:29+00:00,4,0,200,0,254,0,254,0
2020-10-27T16:57:45+00:00,4,0,254,0,254,0,254,0
2020-10-27T17:00:40+00:00,254,0,254,0,254,0,254,0
2020-10-27T17:06:26+00:00,6,0,254,0,254,0,254,0
2020-10-27T17:06:28+00:00,4,0,254,0,254,0,254,0
2020-10-27T17:07:26+00:00,254,0,254,0,254,0,254,0
2020-10-27T17:08:32+00:00,4,0,254,0,254,0,254,0
2020-10-27T17:09:21+00:00,4,0,201,0,254,0,254,0
2020-10-27T17:09:37+00:00,4,0,254,0,254,0,254,0
2020-10-27T17:09:48+00:00,4,0,200,0,254,0,254,0
2020-10-27T17:10:04+00:00,4,0,254,0,254,0,254,0
2020-10-27T17:10:26+00:00,254,0,254,0,254,0,254,0
2020-10-27T17:10:40+00:00,254,0,201,0,254,0,254,0
2020-10-27T17:10:56+00:00,254,0,254,0,254,0,254,0
2020-10-27T17:11:13+00:00,254,0,200,0,254,0,254,0
2020-10-27T17:11:29+00:00,254,0,254,0,254,0,254,0
2020-10-27T17:11:30+00:00,254,0,201,0,254,0,254,0
2020-10-27T17:11:45+00:00,254,0,254,0,254,0,254,0
2020-10-27T17:11:52+00:00,6,0,254,0,254,0,254,0
2020-10-27T17:11:59+00:00,6,0,200,0,254,0,254,0
2020-10-27T17:12:16+00:00,6,0,254,0,254,0,254,0
2020-10-27T17:12:18+00:00,6,0,201,0,254,0,254,0
2020-10-27T17:12:27+00:00,6,0,200,0,254,0,254,0
2020-10-27T17:12:43+00:00,6,0,254,0,254,0,254,0
2020-10-27T17:13:01+00:00,4,0,254,0,254,0,254,0
2020-10-27T17:13:20+00:00,4,0,201,0,254,0,254,0
2020-10-27T17:13:35+00:00,6,0,201,0,254,0,254,0
2020-10-27T17:13:36+00:00,6,0,254,0,254,0,254,0
2020-10-27T17:13:40+00:00,6,0,200,0,254,0,254,0
2020-10-27T17:13:42+00:00,4,0,200,0,254,0,254,0
2020-10-27T17:13:50+00:00,64,0,254,0,254,0,254,0
2020-10-27T17:14:00+00:00,6,0,254,0,254,0,254,0
2020-10-27T17:14:08+00:00,6,0,200,0,254,0,254,0
2020-10-27T17:14:10+00:00,4,0,200,0,254,0,254,0
2020-10-27T17:14:24+00:00,4,0,254,0,254,0,254,0
2020-10-27T17:14:40+00:00,4,0,201,0,254,0,254,0
2020-10-27T17:14:54+00:00,7,0,201,0,254,0,254,0
2020-10-27T17:14:56+00:00,7,0,254,0,254,0,254,0
2020-10-27T17:15:12+00:00,7,0,200,0,254,0,254,0
2020-10-27T17:15:26+00:00,5,0,200,0,254,0,254,0
2020-10-27T17:15:35+00:00,3,0,200,0,254,0,254,0
2020-10-27T17:15:42+00:00,3,0,254,0,254,0,254,0
2020-10-27T17:16:09+00:00,64,0,254,0,254,0,254,0
2020-10-27T17:17:05+00:00,3,0,200,0,254,0,254,0
2020-10-27T17:17:19+00:00,64,0,254,0,254,0,254,0
2020-10-27T17:18:16+00:00,6,0,254,0,254,0,254,0
2020-10-27T17:18:25+00:00,4,0,200,0,254,0,254,0
2020-10-27T17:18:34+00:00,254,0,254,0,254,0,254,0
2020-10-27T17:24:17+00:00,20,0,254,0,254,0,254,0
2020-10-27T17:25:03+00:00,64,0,254,0,254,0,254,0
2020-10-27T17:25:43+00:00,254,0,254,0,254,0,254,0
