ts,ts_fix,lat,lon,alt,hdg,spd
2020-10-28T15:57:18.362009+00:00,2020-10-28T15:57:21.000000Z,38.797,-9.15781,20.757,45.1848,100.163
2020-10-28T15:57:19.362538+00:00,2020-10-28T15:57:22.000000Z,38.7972,-9.15759,20.949,44.1749,99.6516
2020-10-28T15:57:20.363376+00:00,2020-10-28T15:57:23.000000Z,38.7974,-9.15737,21.03,43.831,98.982
2020-10-28T15:57:21.364175+00:00,2020-10-28T15:57:24.000000Z,38.7975,-9.15715,21.066,42.2611,99.8172
2020-10-28T15:57:22.364996+00:00,2020-10-28T15:57:25.000000Z,38.7977,-9.15694,21.28,40.2754,99.7956
2020-10-28T15:57:23.365163+00:00,2020-10-28T15:57:26.000000Z,38.7979,-9.15674,21.049,38.5105,100.127
2020-10-28T15:57:24.366189+00:00,2020-10-28T15:57:27.000000Z,38.7981,-9.15654,21.348,36.9978,100.346
2020-10-28T15:57:25.366993+00:00,2020-10-28T15:57:28.000000Z,38.7984,-9.15635,21.387,35.2621,101.272
2020-10-28T15:57:26.368203+00:00,2020-10-28T15:57:29.000000Z,38.7986,-9.15617,20.77,33.9673,100.688
2020-10-28T15:57:27.368466+00:00,2020-10-28T15:57:30.000000Z,38.7988,-9.15599,20.664,32.5326,100.08
2020-10-28T15:57:28.369016+00:00,2020-10-28T15:57:31.000000Z,38.799,-9.15583,20.038,30.9149,99.99
2020-10-28T15:57:29.370294+00:00,2020-10-28T15:57:32.000000Z,38.7992,-9.15566,20.618,29.7473,101.362
2020-10-28T15:57:30.371314+00:00,2020-10-28T15:57:33.000000Z,38.7994,-9.15551,20.003,27.4988,100.552
2020-10-28T15:57:31.372501+00:00,2020-10-28T15:57:34.000000Z,38.7997,-9.15537,19.605,25.8182,100.184
2020-10-28T15:57:32.373527+00:00,2020-10-28T15:57:35.000000Z,38.7999,-9.15523,20.084,24.4678,99.72
2020-10-28T15:57:33.374673+00:00,2020-10-28T15:57:36.000000Z,38.8001,-9.1551,21.12,22.9345,100.148
2020-10-28T15:57:34.374742+00:00,2020-10-28T15:57:37.000000Z,38.8004,-9.15498,20.959,21.3685,100.688
2020-10-28T15:57:35.375898+00:00,2020-10-28T15:57:38.000000Z,38.8006,-9.15487,21.373,19.3248,99.9972
2020-10-28T15:57:36.376121+00:00,2020-10-28T15:57:39.000000Z,38.8008,-9.15478,21.063,18.3988,100.3
2020-10-28T15:57:37.376626+00:00,2020-10-28T15:57:40.000000Z,38.8011,-9.15468,21.555,17.4481,100.753
2020-10-28T15:57:38.376824+00:00,2020-10-28T15:57:41.000000Z,38.8013,-9.1546,21.602,15.6223,100.141
2020-10-28T15:57:39.377103+00:00,2020-10-28T15:57:42.000000Z,38.8016,-9.15452,21.773,14.3771,99.5004
2020-10-28T15:57:40.377719+00:00,2020-10-28T15:57:43.000000Z,38.8018,-9.15444,21.919,13.649,99.1332
2020-10-28T15:57:41.378429+00:00,2020-10-28T15:57:44.000000Z,38.802,-9.15436,21.962,13.7375,99.7596
2020-10-28T15:57:42.379037+00:00,2020-10-28T15:57:45.000000Z,38.8023,-9.15428,22.367,14.4024,101.131
2020-10-28T15:57:43.379138+00:00,2020-10-28T15:57:46.000000Z,38.8025,-9.15421,22.661,14.1793,99.5976
2020-10-28T15:57:44.379900+00:00,2020-10-28T15:57:47.000000Z,38.8028,-9.15413,22.876,14.6352,99.8424
2020-10-28T15:57:45.379695+00:00,2020-10-28T15:57:48.000000Z,38.803,-9.15404,22.865,15.649,100.3
2020-10-28T15:57:46.381264+00:00,2020-10-28T15:57:49.000000Z,38.8032,-9.15395,22.968,16.6101,100.314
2020-10-28T15:57:47.381090+00:00,2020-10-28T15:57:50.000000Z,38.8035,-9.15386,22.912,17.3037,99.6624
2020-10-28T15:57:48.381461+00:00,2020-10-28T15:57:51.000000Z,38.8037,-9.15376,22.602,18.0421,99.4536
2020-10-28T15:57:49.382134+00:00,2020-10-28T15:57:52.000000Z,38.804,-9.15366,22.054,19.0058,100.109
2020-10-28T15:57:50.383352+00:00,2020-10-28T15:57:53.000000Z,38.8042,-9.15355,22.747,20.0023,100.699
2020-10-28T15:57:51.383523+00:00,2020-10-28T15:57:54.000000Z,38.8044,-9.15344,23.452,21.0538,100.904
2020-10-28T15:57:52.384967+00:00,2020-10-28T15:57:55.000000Z,38.8047,-9.15332,23.572,21.4188,100.555
2020-10-28T15:57:53.385705+00:00,2020-10-28T15:57:56.000000Z,38.8049,-9.15319,22.353,22.0988,100.555
2020-10-28T15:57:54.386726+00:00,2020-10-28T15:57:57.000000Z,38.8051,-9.15306,21.67,22.812,101.408
2020-10-28T15:57:55.387134+00:00,2020-10-28T15:57:58.000000Z,38.8054,-9.15293,20.881,24.1393,101.171
2020-10-28T15:57:56.387681+00:00,2020-10-28T15:57:59.000000Z,38.8056,-9.1528,20.247,25.1116,100.822
2020-10-28T15:57:57.388431+00:00,2020-10-28T15:58:00.000000Z,38.8058,-9.15266,20.52,24.7034,102.434
2020-10-28T15:57:58.389487+00:00,2020-10-28T15:58:01.000000Z,38.8061,-9.15252,20.296,25.4755,101.902
2020-10-28T15:57:59.389651+00:00,2020-10-28T15:58:02.000000Z,38.8063,-9.15238,20.279,25.5495,102.481
2020-10-28T15:58:00.392217+00:00,2020-10-28T15:58:03.000000Z,38.8065,-9.15224,20.418,25.2651,100.508
2020-10-28T15:58:01.393575+00:00,2020-10-28T15:58:04.000000Z,38.8067,-9.15211,20.679,24.6063,99.54
2020-10-28T15:58:02.394339+00:00,2020-10-28T15:58:05.000000Z,38.807,-9.15197,20.748,25.3064,100.364
2020-10-28T15:58:03.394605+00:00,2020-10-28T15:58:06.000000Z,38.8072,-9.15184,20.686,24.7004,100.433
2020-10-28T15:58:04.395453+00:00,2020-10-28T15:58:07.000000Z,38.8074,-9.15171,0.0,23.6287,99.7776
2020-10-28T15:58:05.396600+00:00,2020-10-28T15:58:08.000000Z,38.8077,-9.15158,0.0,22.4392,98.8344
2020-10-28T15:58:06.396945+00:00,2020-10-28T15:58:09.000000Z,38.8079,-9.15146,0.0,22.0505,98.9316
2020-10-28T15:58:07.397354+00:00,2020-10-28T15:58:10.000000Z,38.8081,-9.15134,0.0,22.944,100.501
2020-10-28T15:58:09.322843+00:00,2020-10-28T15:58:12.000000Z,38.8086,-9.15111,0.0,20.7984,99.5652
2020-10-28T15:58:10.323013+00:00,2020-10-28T15:58:13.000000Z,38.8088,-9.151,0.0,19.7401,99.4392
2020-10-28T15:58:11.324162+00:00,2020-10-28T15:58:14.000000Z,38.809,-9.15088,0.0,20.7023,101.297
2020-10-28T15:58:12.324720+00:00,2020-10-28T15:58:15.000000Z,38.8093,-9.15076,0.0,21.5124,103.363
2020-10-28T15:58:13.325589+00:00,2020-10-28T15:58:16.000000Z,38.8095,-9.15063,22.691,18.1639,99.6804
2020-10-28T15:58:14.326031+00:00,2020-10-28T15:58:17.000000Z,38.8097,-9.15053,23.139,16.6604,98.7048
2020-10-28T15:58:15.326980+00:00,2020-10-28T15:58:18.000000Z,38.81,-9.15044,24.098,17.0189,100.019
2020-10-28T15:58:16.327415+00:00,2020-10-28T15:58:19.000000Z,38.8102,-9.15036,23.937,16.7501,100.919
2020-10-28T15:58:17.327944+00:00,2020-10-28T15:58:20.000000Z,38.8105,-9.15028,24.325,15.7585,100.634
2020-10-28T15:58:18.328751+00:00,2020-10-28T15:58:21.000000Z,38.8107,-9.1502,25.411,15.6047,99.4968
2020-10-28T15:58:19.329276+00:00,2020-10-28T15:58:22.000000Z,38.8109,-9.15012,25.158,14.6029,100.271
2020-10-28T15:58:20.330043+00:00,2020-10-28T15:58:23.000000Z,38.8112,-9.15005,25.097,13.7358,100.548
2020-10-28T15:58:21.331827+00:00,2020-10-28T15:58:24.000000Z,38.8114,-9.14999,25.474,11.9603,100.8
2020-10-28T15:58:22.332712+00:00,2020-10-28T15:58:25.000000Z,38.8117,-9.14993,26.846,9.8668,100.102
2020-10-28T15:58:23.333121+00:00,2020-10-28T15:58:26.000000Z,38.8119,-9.14989,27.223,8.6451,100.31
2020-10-28T15:58:24.333724+00:00,2020-10-28T15:58:27.000000Z,38.8122,-9.14986,28.092,6.5286,101.005
2020-10-28T15:58:25.334548+00:00,2020-10-28T15:58:28.000000Z,38.8124,-9.14984,29.91,4.1696,101.135
2020-10-28T15:58:26.334583+00:00,2020-10-28T15:58:29.000000Z,38.8127,-9.14983,30.041,1.4796,100.519
2020-10-28T15:58:27.334817+00:00,2020-10-28T15:58:30.000000Z,38.8129,-9.14984,30.183,359.306,100.67
2020-10-28T15:58:28.334880+00:00,2020-10-28T15:58:31.000000Z,38.8132,-9.14986,26.735,356.506,104.724
2020-10-28T15:58:29.335390+00:00,2020-10-28T15:58:32.000000Z,38.8134,-9.14988,26.324,355.174,102.136
2020-10-28T15:58:30.338521+00:00,2020-10-28T15:58:33.000000Z,38.8137,-9.14992,25.104,352.021,101.081
2020-10-28T15:58:31.339457+00:00,2020-10-28T15:58:34.000000Z,38.8139,-9.14997,24.822,349.791,100.008
2020-10-28T15:58:32.339957+00:00,2020-10-28T15:58:35.000000Z,38.8142,-9.15004,24.268,348.252,101.002
2020-10-28T15:58:33.340525+00:00,2020-10-28T15:58:36.000000Z,38.8144,-9.15012,23.422,345.98,101.887
2020-10-28T15:58:34.341465+00:00,2020-10-28T15:58:37.000000Z,38.8147,-9.15021,22.369,342.875,100.678
2020-10-28T15:58:35.342017+00:00,2020-10-28T15:58:38.000000Z,38.8149,-9.15031,21.985,340.438,100.904
2020-10-28T15:58:36.342655+00:00,2020-10-28T15:58:39.000000Z,38.8152,-9.15043,21.215,339.498,101.146
2020-10-28T15:58:37.342746+00:00,2020-10-28T15:58:40.000000Z,38.8154,-9.15055,20.75,337.42,103.435
2020-10-28T15:58:38.343359+00:00,2020-10-28T15:58:41.000000Z,38.8156,-9.15068,18.649,334.398,101.196
2020-10-28T15:58:39.343540+00:00,2020-10-28T15:58:42.000000Z,38.8158,-9.15083,18.13,332.129,100.386
2020-10-28T15:58:40.344144+00:00,2020-10-28T15:58:43.000000Z,38.8161,-9.15099,17.751,330.366,102.305
2020-10-28T15:58:41.344989+00:00,2020-10-28T15:58:44.000000Z,38.8163,-9.15116,16.362,327.747,102.344
2020-10-28T15:58:42.345306+00:00,2020-10-28T15:58:45.000000Z,38.8165,-9.15134,15.279,325.404,101.65
2020-10-28T15:58:43.346131+00:00,2020-10-28T15:58:46.000000Z,38.8167,-9.15154,14.716,322.997,101.293
2020-10-28T15:58:44.346353+00:00,2020-10-28T15:58:47.000000Z,38.8169,-9.15174,15.876,322.195,105.332
2020-10-28T15:58:45.347317+00:00,2020-10-28T15:58:48.000000Z,38.8171,-9.15195,15.208,318.47,101.48
2020-10-28T15:58:46.348160+00:00,2020-10-28T15:58:49.000000Z,38.8173,-9.15217,14.859,316.182,100.343
2020-10-28T15:58:47.348515+00:00,2020-10-28T15:58:50.000000Z,38.8175,-9.15239,14.363,314.286,99.576
2020-10-28T15:58:48.349155+00:00,2020-10-28T15:58:51.000000Z,38.8176,-9.15263,13.862,312.878,99.9108
2020-10-28T15:58:49.350002+00:00,2020-10-28T15:58:52.000000Z,38.8178,-9.15286,13.303,310.944,98.8812
2020-10-28T15:58:50.351303+00:00,2020-10-28T15:58:53.000000Z,38.818,-9.15311,12.916,310.124,99.27
2020-10-28T15:58:51.352863+00:00,2020-10-28T15:58:54.000000Z,38.8181,-9.15335,12.486,308.437,98.3304
2020-10-28T15:58:52.352164+00:00,2020-10-28T15:58:55.000000Z,38.8183,-9.1536,12.326,307.822,98.5068
2020-10-28T15:58:53.353384+00:00,2020-10-28T15:58:56.000000Z,38.8184,-9.15385,12.982,308.765,100.458
2020-10-28T15:58:54.353623+00:00,2020-10-28T15:58:57.000000Z,38.8186,-9.1541,13.367,309.007,100.39
2020-10-28T15:58:55.353794+00:00,2020-10-28T15:58:58.000000Z,38.8188,-9.15435,13.515,309.384,100.325
2020-10-28T15:58:56.355462+00:00,2020-10-28T15:58:59.000000Z,38.8189,-9.15459,13.682,309.19,99.072
2020-10-28T15:58:57.356895+00:00,2020-10-28T15:59:00.000000Z,38.8191,-9.15484,13.548,309.75,98.9136
2020-10-28T15:58:58.355895+00:00,2020-10-28T15:59:01.000000Z,38.8192,-9.15508,14.207,311.28,100.433
2020-10-28T15:58:59.356898+00:00,2020-10-28T15:59:02.000000Z,38.8194,-9.15532,14.443,312.025,100.105
2020-10-28T15:59:00.357812+00:00,2020-10-28T15:59:03.000000Z,38.8196,-9.15555,14.079,312.379,96.5412
2020-10-28T15:59:01.358605+00:00,2020-10-28T15:59:04.000000Z,38.8198,-9.15578,14.156,314.224,97.2144
2020-10-28T15:59:02.359018+00:00,2020-10-28T15:59:05.000000Z,38.8199,-9.15599,14.114,315.79,97.0092
2020-10-28T15:59:03.359909+00:00,2020-10-28T15:59:06.000000Z,38.8201,-9.15621,14.464,318.538,99.27
2020-10-28T15:59:04.359914+00:00,2020-10-28T15:59:07.000000Z,38.8203,-9.15641,14.099,318.959,96.6492
2020-10-28T15:59:05.360454+00:00,2020-10-28T15:59:08.000000Z,38.8205,-9.15661,14.041,320.794,97.0956
2020-10-28T15:59:06.361354+00:00,2020-10-28T15:59:09.000000Z,38.8207,-9.1568,13.781,322.661,97.4988
2020-10-28T15:59:07.361819+00:00,2020-10-28T15:59:10.000000Z,38.8209,-9.15698,13.65,324.319,98.0352
2020-10-28T15:59:08.362262+00:00,2020-10-28T15:59:11.000000Z,38.8211,-9.15716,14.16,326.632,99.864
2020-10-28T15:59:09.363432+00:00,2020-10-28T15:59:12.000000Z,38.8213,-9.15733,14.322,328.036,98.5572
2020-10-28T15:59:10.364305+00:00,2020-10-28T15:59:13.000000Z,38.8215,-9.15749,14.372,329.834,99.4428
2020-10-28T15:59:11.364678+00:00,2020-10-28T15:59:14.000000Z,38.8218,-9.15764,13.943,331.743,99.504
2020-10-28T15:59:12.365293+00:00,2020-10-28T15:59:15.000000Z,38.822,-9.15779,13.171,333.064,99.252
2020-10-28T15:59:13.366430+00:00,2020-10-28T15:59:16.000000Z,38.8222,-9.15793,12.963,334.4,98.9964
2020-10-28T15:59:14.366446+00:00,2020-10-28T15:59:17.000000Z,38.8224,-9.15806,12.998,336.41,99.8604
2020-10-28T15:59:15.367335+00:00,2020-10-28T15:59:18.000000Z,38.8227,-9.15818,12.826,338.0,99.9432
2020-10-28T15:59:16.368026+00:00,2020-10-28T15:59:19.000000Z,38.8229,-9.15829,12.648,339.1,99.4896
2020-10-28T15:59:17.368827+00:00,2020-10-28T15:59:20.000000Z,38.8231,-9.1584,12.539,340.956,99.324
2020-10-28T15:59:18.368848+00:00,2020-10-28T15:59:21.000000Z,38.8234,-9.1585,12.377,342.67,100.202
2020-10-28T15:59:19.369345+00:00,2020-10-28T15:59:22.000000Z,38.8236,-9.15859,12.199,344.656,101.034
2020-10-28T15:59:20.370536+00:00,2020-10-28T15:59:23.000000Z,38.8239,-9.15867,12.171,345.902,100.696
2020-10-28T15:59:21.370531+00:00,2020-10-28T15:59:24.000000Z,38.8241,-9.15874,12.375,346.898,97.8732
2020-10-28T15:59:22.370977+00:00,2020-10-28T15:59:25.000000Z,38.8243,-9.1588,12.594,348.996,101.315
2020-10-28T15:59:23.371265+00:00,2020-10-28T15:59:26.000000Z,38.8246,-9.15885,12.54,351.049,100.775
2020-10-28T15:59:24.371885+00:00,2020-10-28T15:59:27.000000Z,38.8248,-9.15889,12.06,352.811,100.868
2020-10-28T15:59:25.372312+00:00,2020-10-28T15:59:28.000000Z,38.8251,-9.15893,11.723,354.247,100.343
2020-10-28T15:59:26.372346+00:00,2020-10-28T15:59:29.000000Z,38.8254,-9.15895,12.107,355.626,100.166
2020-10-28T15:59:27.372895+00:00,2020-10-28T15:59:30.000000Z,38.8256,-9.15897,12.565,357.451,100.897
2020-10-28T15:59:28.373559+00:00,2020-10-28T15:59:31.000000Z,38.8259,-9.15898,12.275,358.945,100.397
2020-10-28T15:59:29.374663+00:00,2020-10-28T15:59:32.000000Z,38.8261,-9.15898,12.317,0.052,100.044
2020-10-28T15:59:30.374832+00:00,2020-10-28T15:59:33.000000Z,38.8264,-9.15897,12.921,1.8625,99.9792
2020-10-28T15:59:31.374857+00:00,2020-10-28T15:59:34.000000Z,38.8266,-9.15895,12.982,3.7628,100.58
2020-10-28T15:59:32.375498+00:00,2020-10-28T15:59:35.000000Z,38.8269,-9.15892,13.003,4.8261,100.382
2020-10-28T15:59:33.376673+00:00,2020-10-28T15:59:36.000000Z,38.8271,-9.15889,12.966,5.3903,99.9684
2020-10-28T15:59:34.376969+00:00,2020-10-28T15:59:37.000000Z,38.8274,-9.15886,12.894,6.1594,99.8244
2020-10-28T15:59:35.377491+00:00,2020-10-28T15:59:38.000000Z,38.8276,-9.15882,12.994,6.4504,99.8604
2020-10-28T15:59:36.377819+00:00,2020-10-28T15:59:39.000000Z,38.8279,-9.15878,13.972,7.258,100.397
2020-10-28T15:59:37.379135+00:00,2020-10-28T15:59:40.000000Z,38.8281,-9.15874,13.778,6.0937,99.9252
2020-10-28T15:59:38.379780+00:00,2020-10-28T15:59:41.000000Z,38.8283,-9.15871,13.892,5.6174,99.9108
2020-10-28T15:59:39.380944+00:00,2020-10-28T15:59:42.000000Z,38.8286,-9.15868,13.745,5.2891,99.8748
2020-10-28T15:59:40.382096+00:00,2020-10-28T15:59:43.000000Z,38.8288,-9.15866,13.445,5.1734,100.566
