ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-10-29T16:24:25+00:00,254,0,200,0,254,0,254,0
2020-10-29T16:24:41+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:26:11+00:00,4,0,254,0,254,0,254,0
2020-10-29T16:26:27+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:27:19+00:00,4,0,254,0,254,0,254,0
2020-10-29T16:27:32+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:39:35+00:00,254,0,201,0,254,0,254,0
2020-10-29T16:39:51+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:40:51+00:00,254,0,200,0,254,0,254,0
2020-10-29T16:41:06+00:00,254,0,201,0,254,0,254,0
2020-10-29T16:41:22+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:41:38+00:00,254,0,200,0,254,0,254,0
2020-10-29T16:41:44+00:00,254,0,201,0,254,0,254,0
2020-10-29T16:42:00+00:00,254,0,200,0,254,0,254,0
2020-10-29T16:42:16+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:44:27+00:00,254,0,200,0,254,0,254,0
2020-10-29T16:44:43+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:46:22+00:00,254,0,200,0,254,0,254,0
2020-10-29T16:46:29+00:00,4,0,200,0,254,0,254,0
2020-10-29T16:46:34+00:00,2,0,200,0,254,0,254,0
2020-10-29T16:46:50+00:00,2,0,254,0,254,0,254,0
2020-10-29T16:48:47+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:49:20+00:00,6,0,254,0,254,0,254,0
2020-10-29T16:49:21+00:00,6,0,200,0,254,0,254,0
2020-10-29T16:49:38+00:00,6,0,254,0,254,0,254,0
2020-10-29T16:55:09+00:00,6,0,201,0,254,0,254,0
2020-10-29T16:55:28+00:00,6,0,254,0,254,0,254,0
2020-10-29T16:55:32+00:00,6,0,200,0,254,0,254,0
2020-10-29T16:55:45+00:00,20,0,200,0,254,0,254,0
2020-10-29T16:55:48+00:00,20,0,254,0,254,0,254,0
2020-10-29T16:56:49+00:00,20,0,201,0,254,0,254,0
2020-10-29T16:57:05+00:00,20,0,254,0,254,0,254,0
2020-10-29T16:57:22+00:00,20,0,200,0,254,0,254,0
2020-10-29T16:57:29+00:00,20,0,201,0,254,0,254,0
2020-10-29T16:57:45+00:00,20,0,254,0,254,0,254,0
2020-10-29T16:58:12+00:00,20,0,200,0,254,0,254,0
2020-10-29T16:58:29+00:00,20,0,254,0,254,0,254,0
2020-10-29T16:58:33+00:00,20,0,201,0,254,0,254,0
2020-10-29T16:58:49+00:00,20,0,254,0,254,0,254,0
2020-10-29T16:59:05+00:00,254,0,254,0,254,0,254,0
2020-10-29T16:59:14+00:00,254,0,200,0,254,0,254,0
2020-10-29T16:59:31+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:00:23+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:00:47+00:00,4,0,201,0,254,0,254,0
2020-10-29T17:01:03+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:01:44+00:00,4,0,200,0,254,0,254,0
2020-10-29T17:02:02+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:02:37+00:00,4,0,201,0,254,0,254,0
2020-10-29T17:02:53+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:03:10+00:00,4,0,200,0,254,0,254,0
2020-10-29T17:03:26+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:05:17+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:05:19+00:00,254,0,201,0,254,0,254,0
2020-10-29T17:05:35+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:06:27+00:00,254,0,200,0,254,0,254,0
2020-10-29T17:06:43+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:06:44+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:07:04+00:00,4,0,200,0,254,0,254,0
2020-10-29T17:07:20+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:09:28+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:09:49+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:10:13+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:20:03+00:00,6,0,254,0,254,0,254,0
2020-10-29T17:20:05+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:21:57+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:22:00+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:22:14+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:22:25+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:22:40+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:27:09+00:00,254,0,201,0,254,0,254,0
2020-10-29T17:27:25+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:27:32+00:00,254,0,200,0,254,0,254,0
2020-10-29T17:27:48+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:28:28+00:00,254,0,201,0,254,0,254,0
2020-10-29T17:28:44+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:29:28+00:00,254,0,200,0,254,0,254,0
2020-10-29T17:29:44+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:29:52+00:00,254,0,201,0,254,0,254,0
2020-10-29T17:30:08+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:30:17+00:00,6,0,254,0,254,0,254,0
2020-10-29T17:30:25+00:00,6,0,200,0,254,0,254,0
2020-10-29T17:30:41+00:00,6,0,254,0,254,0,254,0
2020-10-29T17:30:45+00:00,6,0,201,0,254,0,254,0
2020-10-29T17:30:57+00:00,6,0,200,0,254,0,254,0
2020-10-29T17:31:14+00:00,6,0,254,0,254,0,254,0
2020-10-29T17:31:39+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:32:01+00:00,4,0,201,0,254,0,254,0
2020-10-29T17:32:17+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:32:19+00:00,6,0,254,0,254,0,254,0
2020-10-29T17:32:26+00:00,6,0,200,0,254,0,254,0
2020-10-29T17:32:29+00:00,4,0,200,0,254,0,254,0
2020-10-29T17:32:39+00:00,64,0,254,0,254,0,254,0
2020-10-29T17:32:52+00:00,6,0,254,0,254,0,254,0
2020-10-29T17:33:00+00:00,6,0,200,0,254,0,254,0
2020-10-29T17:33:01+00:00,4,0,200,0,254,0,254,0
2020-10-29T17:33:16+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:33:35+00:00,4,0,201,0,254,0,254,0
2020-10-29T17:33:51+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:33:51+00:00,7,0,254,0,254,0,254,0
2020-10-29T17:34:15+00:00,7,0,200,0,254,0,254,0
2020-10-29T17:34:31+00:00,7,0,254,0,254,0,254,0
2020-10-29T17:34:40+00:00,3,0,254,0,254,0,254,0
2020-10-29T17:35:14+00:00,64,0,254,0,254,0,254,0
2020-10-29T17:36:17+00:00,3,0,200,0,254,0,254,0
2020-10-29T17:36:30+00:00,254,0,254,0,254,0,254,0
2020-10-29T17:36:38+00:00,64,0,254,0,254,0,254,0
2020-10-29T17:37:36+00:00,6,0,254,0,254,0,254,0
2020-10-29T17:37:48+00:00,4,0,254,0,254,0,254,0
2020-10-29T17:37:48+00:00,4,0,200,0,254,0,254,0
2020-10-29T17:37:58+00:00,254,0,254,0,254,0,254,0
