ts,ts_fix,lat,lon,alt,hdg,spd
2020-10-27T18:19:00.557322+00:00,2020-10-27T18:19:00.000000Z,39.3606,-9.37495,0.0,246.367,0.0
2020-10-27T18:19:01.557397+00:00,2020-10-27T18:19:01.000000Z,39.3606,-9.37494,0.0,245.398,0.0
2020-10-27T18:19:02.558129+00:00,2020-10-27T18:19:02.000000Z,39.3606,-9.37495,0.0,247.225,0.0
2020-10-27T18:19:03.558790+00:00,2020-10-27T18:19:03.000000Z,39.3606,-9.37494,0.0,244.542,0.0
2020-10-27T18:19:04.559055+00:00,2020-10-27T18:19:04.000000Z,39.3606,-9.37493,0.0,243.852,0.0
2020-10-27T18:19:05.559401+00:00,2020-10-27T18:19:05.000000Z,39.3606,-9.37494,0.0,242.653,0.0
2020-10-27T18:19:06.559702+00:00,2020-10-27T18:19:06.000000Z,39.3606,-9.37494,0.0,243.152,0.0
2020-10-27T18:19:07.560599+00:00,2020-10-27T18:19:07.000000Z,39.3606,-9.37494,0.0,248.75,0.0
2020-10-27T18:19:08.561629+00:00,2020-10-27T18:19:08.000000Z,39.3606,-9.37494,0.0,248.164,0.0
2020-10-27T18:19:09.562715+00:00,2020-10-27T18:19:09.000000Z,39.3606,-9.37494,0.0,247.405,0.0
2020-10-27T18:19:10.563333+00:00,2020-10-27T18:19:10.000000Z,39.3606,-9.37496,0.0,246.931,0.0
2020-10-27T18:19:11.563523+00:00,2020-10-27T18:19:11.000000Z,39.3606,-9.37497,0.0,247.763,0.0
2020-10-27T18:19:12.563948+00:00,2020-10-27T18:19:12.000000Z,39.3606,-9.37499,0.0,245.861,0.0
2020-10-27T18:19:13.565458+00:00,2020-10-27T18:19:13.000000Z,39.3606,-9.375,0.0,247.107,0.0
2020-10-27T18:19:14.565920+00:00,2020-10-27T18:19:14.000000Z,39.3606,-9.37501,0.0,248.739,0.0
2020-10-27T18:19:15.567040+00:00,2020-10-27T18:19:15.000000Z,39.3606,-9.37501,0.0,247.504,15.6996
2020-10-27T18:19:16.566630+00:00,2020-10-27T18:19:16.000000Z,39.3605,-9.37501,0.0,243.491,0.0
2020-10-27T18:19:17.567469+00:00,2020-10-27T18:19:17.000000Z,39.3605,-9.37503,0.0,242.664,0.0
2020-10-27T18:19:18.567574+00:00,2020-10-27T18:19:18.000000Z,39.3605,-9.37503,0.0,240.64,0.0
