ts,tsr_1_speed,tsr_1_sup,tsr_2_speed,tsr_2_sup,tsr_3_speed,tsr_3_sup,tsr_4_speed,tsr_4_sup
2020-10-28T19:41:56+00:00,64,0,254,0,254,0,254,0
2020-10-28T19:42:00+00:00,11,0,254,0,254,0,254,0
2020-10-28T19:42:52+00:00,11,0,7,6,254,0,254,0
2020-10-28T19:43:08+00:00,11,0,254,0,254,0,254,0
2020-10-28T19:43:12+00:00,64,0,254,0,254,0,254,0
2020-10-28T19:43:15+00:00,11,0,254,0,254,0,254,0
2020-10-28T19:45:14+00:00,9,0,254,0,254,0,254,0
2020-10-28T19:47:21+00:00,9,0,7,6,254,0,254,0
2020-10-28T19:47:37+00:00,9,0,254,0,254,0,254,0
2020-10-28T19:47:58+00:00,64,0,254,0,254,0,254,0
2020-10-28T19:47:59+00:00,7,0,254,0,254,0,254,0
2020-10-28T19:48:04+00:00,5,0,254,0,254,0,254,0
2020-10-28T19:48:40+00:00,11,0,254,0,254,0,254,0
2020-10-28T19:48:51+00:00,64,0,254,0,254,0,254,0
2020-10-28T19:49:12+00:00,11,0,254,0,254,0,254,0
2020-10-28T19:49:13+00:00,11,0,11,20,254,0,254,0
2020-10-28T19:49:29+00:00,11,0,254,0,254,0,254,0
2020-10-28T19:50:26+00:00,11,0,5,6,254,0,254,0
2020-10-28T19:50:42+00:00,11,0,254,0,254,0,254,0
2020-10-28T19:53:08+00:00,5,0,254,0,254,0,254,0
2020-10-28T19:54:41+00:00,4,0,254,0,254,0,254,0
2020-10-28T19:55:16+00:00,64,0,254,0,254,0,254,0
2020-10-28T19:56:59+00:00,7,0,254,0,254,0,254,0
2020-10-28T19:57:08+00:00,3,0,254,0,254,0,254,0
