ts,ts_fix,lat,lon,alt,hdg,spd
2020-11-03T15:20:39.412310+00:00,2020-11-03T15:20:38.000000Z,41.1498,-8.59946,124.11,275.544,0.0
2020-11-03T15:20:40.413184+00:00,2020-11-03T15:20:40.000000Z,41.1497,-8.5993,121.115,227.066,7.5564
2020-11-03T15:20:41.413698+00:00,2020-11-03T15:20:41.000000Z,41.1496,-8.59926,116.577,232.5,7.8516
2020-11-03T15:20:42.414726+00:00,2020-11-03T15:20:42.000000Z,41.1496,-8.59925,116.837,235.406,6.9264
2020-11-03T15:20:43.414772+00:00,2020-11-03T15:20:43.000000Z,41.1496,-8.59923,114.075,241.238,6.2064
2020-11-03T15:20:44.414826+00:00,2020-11-03T15:20:44.000000Z,41.1496,-8.59926,109.529,233.426,8.064
2020-11-03T15:20:45.415251+00:00,2020-11-03T15:20:44.000000Z,41.1496,-8.5993,109.213,224.226,6.7644
2020-11-03T15:20:46.415860+00:00,2020-11-03T15:20:45.000000Z,41.1495,-8.59934,96.287,223.671,9.2052
2020-11-03T15:20:47.416774+00:00,2020-11-03T15:20:46.000000Z,41.1494,-8.59943,100.65,187.862,0.0
2020-11-03T15:20:48.416970+00:00,2020-11-03T15:20:48.000000Z,41.1494,-8.59946,101.996,171.247,0.0
2020-11-03T15:20:49.418257+00:00,2020-11-03T15:20:49.000000Z,41.1494,-8.59948,103.208,139.12,5.2704
2020-11-03T15:20:50.418749+00:00,2020-11-03T15:20:50.000000Z,41.1494,-8.59947,103.502,104.708,10.7964
2020-11-03T15:20:51.419211+00:00,2020-11-03T15:20:51.000000Z,41.1493,-8.59945,104.038,126.896,12.816
2020-11-03T15:20:52.419821+00:00,2020-11-03T15:20:52.000000Z,41.1493,-8.5994,105.141,127.521,18.2448
2020-11-03T15:20:53.419834+00:00,2020-11-03T15:20:53.000000Z,41.1493,-8.59935,106.02,126.954,21.2472
2020-11-03T15:20:54.420603+00:00,2020-11-03T15:20:54.000000Z,41.1492,-8.59929,106.32,128.986,22.3704
2020-11-03T15:20:55.421779+00:00,2020-11-03T15:20:55.000000Z,41.1492,-8.59923,106.232,127.893,20.7828
2020-11-03T15:20:56.422942+00:00,2020-11-03T15:20:56.000000Z,41.1492,-8.59918,106.264,133.658,20.9016
2020-11-03T15:20:57.423978+00:00,2020-11-03T15:20:57.000000Z,41.1491,-8.59912,105.964,122.591,19.584
2020-11-03T15:20:58.424845+00:00,2020-11-03T15:20:58.000000Z,41.1491,-8.59907,105.03,122.388,19.4868
2020-11-03T15:20:59.425332+00:00,2020-11-03T15:20:59.000000Z,41.1491,-8.59902,104.824,125.785,18.8172
2020-11-03T15:21:00.425975+00:00,2020-11-03T15:21:00.000000Z,41.1491,-8.59898,104.038,88.901,9.6876
2020-11-03T15:21:01.426798+00:00,2020-11-03T15:21:01.000000Z,41.1491,-8.59896,101.599,103.287,6.7536
2020-11-03T15:21:02.427959+00:00,2020-11-03T15:21:02.000000Z,41.1491,-8.59893,101.08,73.9409,7.92
2020-11-03T15:21:03.428515+00:00,2020-11-03T15:21:03.000000Z,41.1491,-8.5989,100.624,66.2341,3.9528
2020-11-03T15:21:04.429504+00:00,2020-11-03T15:21:04.000000Z,41.1491,-8.59889,100.329,58.5562,0.0
2020-11-03T15:21:05.430473+00:00,2020-11-03T15:21:05.000000Z,41.1491,-8.59888,100.736,54.059,0.0
2020-11-03T15:21:06.430625+00:00,2020-11-03T15:21:06.000000Z,41.1491,-8.59887,101.014,270.324,0.0
2020-11-03T15:21:07.431289+00:00,2020-11-03T15:21:07.000000Z,41.1491,-8.59886,101.337,58.5368,0.0
2020-11-03T15:21:08.431743+00:00,2020-11-03T15:21:08.000000Z,41.1491,-8.59884,101.493,64.4489,3.3336
